lon,lat,nitrogen,phosphorus,potassium,ph,soil_type,timestamp,id,name,nepaliName,province,ecoZone,avgRainfallMm,solarRadiationKwh,baseSoilPh,laborRateNprPerDay,description
82.12,28.32,0.12,166.02,342.88,6.68,"slate, phyllite",2025-07-23 02:25:57.234897,salyan,Salyan,सल्यान,Karnali Province,Hill,1300,5.4,6.5,720,Famed for premium ginger (Salyani Ginger) and citrus fruits.
82.125,28.315,0.14,162.56,363.6,6.68,"slate, phyllite",2025-07-23 02:25:59.022210,salyan,Salyan,सल्यान,Karnali Province,Hill,1300,5.4,6.5,720,Famed for premium ginger (Salyani Ginger) and citrus fruits.
82.065,28.305,0.15,153.56,368.72,6.71,Quartzite,2025-07-23 02:26:01.576664,salyan,Salyan,सल्यान,Karnali Province,Hill,1300,5.4,6.5,720,Famed for premium ginger (Salyani Ginger) and citrus fruits.
82.14,28.3,0.14,185.01,374.93,6.66,Quartzite,2025-07-23 02:26:04.083874,salyan,Salyan,सल्यान,Karnali Province,Hill,1300,5.4,6.5,720,Famed for premium ginger (Salyani Ginger) and citrus fruits.
82.15,28.29,0.12,145.72,415.36,6.74,"slate, phyllite",2025-07-23 02:26:07.707439,salyan,Salyan,सल्यान,Karnali Province,Hill,1300,5.4,6.5,720,Famed for premium ginger (Salyani Ginger) and citrus fruits.
82.045,28.285,0.14,175.29,273.91,7.03,"Sandstone, greywacke, arkose",2025-07-23 02:26:08.550640,salyan,Salyan,सल्यान,Karnali Province,Hill,1300,5.4,6.5,720,Famed for premium ginger (Salyani Ginger) and citrus fruits.
82.155,28.285,0.17,212.86,391.2,6.65,Quartzite,2025-07-23 02:26:09.334138,salyan,Salyan,सल्यान,Karnali Province,Hill,1300,5.4,6.5,720,Famed for premium ginger (Salyani Ginger) and citrus fruits.
82.16,28.28,0.12,150.58,383.85,6.71,Quartzite,2025-07-23 02:26:11.009157,salyan,Salyan,सल्यान,Karnali Province,Hill,1300,5.4,6.5,720,Famed for premium ginger (Salyani Ginger) and citrus fruits.
82.165,28.275,0.12,162.66,469.18,6.72,"slate, phyllite",2025-07-23 02:26:12.797786,salyan,Salyan,सल्यान,Karnali Province,Hill,1300,5.4,6.5,720,Famed for premium ginger (Salyani Ginger) and citrus fruits.
82.0,28.24,0.14,98.07,370.56,6.63,"Sandstone, greywacke, arkose",2025-07-23 02:26:23.764272,salyan,Salyan,सल्यान,Karnali Province,Hill,1300,5.4,6.5,720,Famed for premium ginger (Salyani Ginger) and citrus fruits.
82.12,28.125,0.13,203.72,491.87,6.91,"Fluvial, calcareous",2025-07-23 02:26:37.934282,dang,Dang,दाङ,Lumbini Province,Terai,1600,5.3,6.9,700,"Largest valley in Asia producing mustard oil, corn, and lentils."
82.125,28.13,0.13,177.47,456.32,6.99,"Lacustrine, non calcareous",2025-07-23 02:26:39.660935,dang,Dang,दाङ,Lumbini Province,Terai,1600,5.3,6.9,700,"Largest valley in Asia producing mustard oil, corn, and lentils."
82.135,28.14,0.14,189.49,463.8,6.97,"Fluvial, calcareous",2025-07-23 02:26:43.115820,dang,Dang,दाङ,Lumbini Province,Terai,1600,5.3,6.9,700,"Largest valley in Asia producing mustard oil, corn, and lentils."
82.14,28.145,0.14,259.86,535.81,6.99,"Lacustrine, non calcareous",2025-07-23 02:26:44.879231,dang,Dang,दाङ,Lumbini Province,Terai,1600,5.3,6.9,700,"Largest valley in Asia producing mustard oil, corn, and lentils."
83.44,27.805,0.15,114.72,302.19,6.45,Quartzite,2025-07-23 02:25:55.924477,palpa,Palpa,पाल्पा,Lumbini Province,Hill,1900,4.9,6.4,750,Scenic Tansen hill station producing premium organic coffee and ginger.
83.41,27.775,0.12,90.55,244.43,6.32,"Sandstone, greywacke, arkose",2025-07-23 02:26:06.252627,palpa,Palpa,पाल्पा,Lumbini Province,Hill,1900,4.9,6.4,750,Scenic Tansen hill station producing premium organic coffee and ginger.
83.405,27.77,0.12,76.3,249.56,6.31,"Sandstone, greywacke, arkose",2025-07-23 02:26:08.026099,palpa,Palpa,पाल्पा,Lumbini Province,Hill,1900,4.9,6.4,750,Scenic Tansen hill station producing premium organic coffee and ginger.
83.495,27.77,0.14,103.08,297.52,6.21,Quartzite,2025-07-23 02:26:08.828360,palpa,Palpa,पाल्पा,Lumbini Province,Hill,1900,4.9,6.4,750,Scenic Tansen hill station producing premium organic coffee and ginger.
83.345,27.71,0.1,56.29,97.55,7.04,"Sandstone, greywacke, arkose",2025-07-23 02:26:28.680184,rupandehi,Rupandehi,रूपन्देही,Lumbini Province,Terai,1650,5.3,7.1,720,Birthplace of Buddha (Lumbini) and commercial grain trade center.
83.34,27.705,0.11,71.62,112.14,7.01,"Sandstone, greywacke, arkose",2025-07-23 02:26:30.514065,rupandehi,Rupandehi,रूपन्देही,Lumbini Province,Terai,1650,5.3,7.1,720,Birthplace of Buddha (Lumbini) and commercial grain trade center.
83.335,27.7,0.1,72.62,86.49,7.3,Fluvial non calcareous,2025-07-23 02:26:32.224053,rupandehi,Rupandehi,रूपन्देही,Lumbini Province,Terai,1650,5.3,7.1,720,Birthplace of Buddha (Lumbini) and commercial grain trade center.
83.45,27.58,0.1,81.67,85.44,6.5,Fluvial non calcareous,2025-07-23 02:26:33.930047,rupandehi,Rupandehi,रूपन्देही,Lumbini Province,Terai,1650,5.3,7.1,720,Birthplace of Buddha (Lumbini) and commercial grain trade center.
83.445,27.585,0.1,90.07,90.12,6.41,Fluvial non calcareous,2025-07-23 02:26:34.816997,rupandehi,Rupandehi,रूपन्देही,Lumbini Province,Terai,1650,5.3,7.1,720,Birthplace of Buddha (Lumbini) and commercial grain trade center.
83.455,27.585,0.11,83.9,76.97,6.41,Fluvial non calcareous,2025-07-23 02:26:35.695412,rupandehi,Rupandehi,रूपन्देही,Lumbini Province,Terai,1650,5.3,7.1,720,Birthplace of Buddha (Lumbini) and commercial grain trade center.
83.44,27.59,0.1,81.41,86.18,6.61,Fluvial non calcareous,2025-07-23 02:26:36.608733,rupandehi,Rupandehi,रूपन्देही,Lumbini Province,Terai,1650,5.3,7.1,720,Birthplace of Buddha (Lumbini) and commercial grain trade center.
83.46,27.59,0.11,98.75,78.25,6.39,Fluvial non calcareous,2025-07-23 02:26:37.513787,rupandehi,Rupandehi,रूपन्देही,Lumbini Province,Terai,1650,5.3,7.1,720,Birthplace of Buddha (Lumbini) and commercial grain trade center.
83.435,27.595,0.1,84.4,99.32,6.6,Fluvial non calcareous,2025-07-23 02:26:38.375998,rupandehi,Rupandehi,रूपन्देही,Lumbini Province,Terai,1650,5.3,7.1,720,Birthplace of Buddha (Lumbini) and commercial grain trade center.
83.465,27.595,0.1,73.27,77.44,6.73,Fluvial non calcareous,2025-07-23 02:26:39.284791,rupandehi,Rupandehi,रूपन्देही,Lumbini Province,Terai,1650,5.3,7.1,720,Birthplace of Buddha (Lumbini) and commercial grain trade center.
83.43,27.6,0.11,76.89,101.15,6.81,Fluvial non calcareous,2025-07-23 02:26:40.152806,rupandehi,Rupandehi,रूपन्देही,Lumbini Province,Terai,1650,5.3,7.1,720,Birthplace of Buddha (Lumbini) and commercial grain trade center.
83.47,27.6,0.1,78.24,85.63,6.5,Fluvial non calcareous,2025-07-23 02:26:41.050266,rupandehi,Rupandehi,रूपन्देही,Lumbini Province,Terai,1650,5.3,7.1,720,Birthplace of Buddha (Lumbini) and commercial grain trade center.
83.475,27.605,0.1,84.79,81.04,6.68,Fluvial non calcareous,2025-07-23 02:26:42.813922,rupandehi,Rupandehi,रूपन्देही,Lumbini Province,Terai,1650,5.3,7.1,720,Birthplace of Buddha (Lumbini) and commercial grain trade center.
83.42,27.61,0.1,72.16,76.72,6.77,Fluvial non calcareous,2025-07-23 02:26:43.768473,rupandehi,Rupandehi,रूपन्देही,Lumbini Province,Terai,1650,5.3,7.1,720,Birthplace of Buddha (Lumbini) and commercial grain trade center.
83.48,27.61,0.1,75.7,59.97,6.49,Fluvial non calcareous,2025-07-23 02:26:44.619403,rupandehi,Rupandehi,रूपन्देही,Lumbini Province,Terai,1650,5.3,7.1,720,Birthplace of Buddha (Lumbini) and commercial grain trade center.
83.415,27.615,0.1,70.22,79.38,6.93,Fluvial non calcareous,2025-07-23 02:26:45.458138,rupandehi,Rupandehi,रूपन्देही,Lumbini Province,Terai,1650,5.3,7.1,720,Birthplace of Buddha (Lumbini) and commercial grain trade center.
85.15,27.4183,0.14,114.1,239.18,6.04,"Sandstone, greywacke, arkose",2025-07-23 02:25:37.094828,makwanpur,Makwanpur,मकवानपुर,Bagmati Province,Hill,1800,5.0,6.4,760,Hetauda valley with commercial vegetable corridors and Sal wood forests.
84.94,27.4283,0.12,124.72,271.45,6.0,"Fluvial, calcareous",2025-07-23 02:25:39.671340,makwanpur,Makwanpur,मकवानपुर,Bagmati Province,Hill,1800,5.0,6.4,760,Hetauda valley with commercial vegetable corridors and Sal wood forests.
85.16,27.4283,0.14,127.93,275.61,6.25,"Sandstone, greywacke, arkose",2025-07-23 02:25:40.524580,makwanpur,Makwanpur,मकवानपुर,Bagmati Province,Hill,1800,5.0,6.4,760,Hetauda valley with commercial vegetable corridors and Sal wood forests.
85.02,27.5183,0.18,164.88,308.11,6.12,Quartzite,2025-07-23 02:25:50.530788,makwanpur,Makwanpur,मकवानपुर,Bagmati Province,Hill,1800,5.0,6.4,760,Hetauda valley with commercial vegetable corridors and Sal wood forests.
85.015,27.5133,0.19,158.29,324.92,6.17,Quartzite,2025-07-23 02:25:52.305739,makwanpur,Makwanpur,मकवानपुर,Bagmati Province,Hill,1800,5.0,6.4,760,Hetauda valley with commercial vegetable corridors and Sal wood forests.
85.005,27.5033,0.17,143.37,305.73,6.23,Quartzite,2025-07-23 02:25:55.772790,makwanpur,Makwanpur,मकवानपुर,Bagmati Province,Hill,1800,5.0,6.4,760,Hetauda valley with commercial vegetable corridors and Sal wood forests.
85.105,27.4933,0.17,162.7,289.26,6.13,Quartzite,2025-07-23 02:26:00.067775,makwanpur,Makwanpur,मकवानपुर,Bagmati Province,Hill,1800,5.0,6.4,760,Hetauda valley with commercial vegetable corridors and Sal wood forests.
84.985,27.4833,0.11,140.34,294.47,5.94,"Sandstone, greywacke, arkose",2025-07-23 02:26:02.522293,makwanpur,Makwanpur,मकवानपुर,Bagmati Province,Hill,1800,5.0,6.4,760,Hetauda valley with commercial vegetable corridors and Sal wood forests.
84.965,27.4633,0.12,106.51,263.41,6.21,"Sandstone, greywacke, arkose",2025-07-23 02:26:09.369369,makwanpur,Makwanpur,मकवानपुर,Bagmati Province,Hill,1800,5.0,6.4,760,Hetauda valley with commercial vegetable corridors and Sal wood forests.
84.96,27.4583,0.13,126.29,231.07,6.0,"Colluvial, calcareous",2025-07-23 02:26:11.006119,makwanpur,Makwanpur,मकवानपुर,Bagmati Province,Hill,1800,5.0,6.4,760,Hetauda valley with commercial vegetable corridors and Sal wood forests.
85.14,27.4583,0.15,148.64,319.71,6.44,Quartzite,2025-07-23 02:26:11.920379,makwanpur,Makwanpur,मकवानपुर,Bagmati Province,Hill,1800,5.0,6.4,760,Hetauda valley with commercial vegetable corridors and Sal wood forests.
85.145,27.4533,0.12,77.74,206.39,6.32,"Sandstone, greywacke, arkose",2025-07-23 02:26:13.658227,makwanpur,Makwanpur,मकवानपुर,Bagmati Province,Hill,1800,5.0,6.4,760,Hetauda valley with commercial vegetable corridors and Sal wood forests.
84.95,27.4483,0.12,114.85,254.58,5.88,"Colluvial, calcareous",2025-07-23 02:26:14.534573,makwanpur,Makwanpur,मकवानपुर,Bagmati Province,Hill,1800,5.0,6.4,760,Hetauda valley with commercial vegetable corridors and Sal wood forests.
84.94,27.4383,0.13,124.72,223.71,5.85,"Sandstone, greywacke, arkose",2025-07-23 02:26:17.904669,makwanpur,Makwanpur,मकवानपुर,Bagmati Province,Hill,1800,5.0,6.4,760,Hetauda valley with commercial vegetable corridors and Sal wood forests.
85.105,27.3683,0.1,101.12,204.74,5.43,"Colluvial, calcareous",2025-07-23 02:26:40.466365,makwanpur,Makwanpur,मकवानपुर,Bagmati Province,Hill,1800,5.0,6.4,760,Hetauda valley with commercial vegetable corridors and Sal wood forests.
85.11,27.3733,0.11,95.63,231.91,5.18,"Colluvial, calcareous",2025-07-23 02:26:42.176104,makwanpur,Makwanpur,मकवानपुर,Bagmati Province,Hill,1800,5.0,6.4,760,Hetauda valley with commercial vegetable corridors and Sal wood forests.
85.115,27.3783,0.1,94.56,205.3,5.14,"Colluvial, calcareous",2025-07-23 02:26:43.963021,makwanpur,Makwanpur,मकवानपुर,Bagmati Province,Hill,1800,5.0,6.4,760,Hetauda valley with commercial vegetable corridors and Sal wood forests.
84.98,27.3833,0.11,91.67,253.12,5.56,"Colluvial, calcareous",2025-07-23 02:26:44.809148,makwanpur,Makwanpur,मकवानपुर,Bagmati Province,Hill,1800,5.0,6.4,760,Hetauda valley with commercial vegetable corridors and Sal wood forests.
85.12,27.3833,0.1,130.41,226.97,5.6,"Lacustrine, non calcareous",2025-07-23 02:26:45.647461,makwanpur,Makwanpur,मकवानपुर,Bagmati Province,Hill,1800,5.0,6.4,760,Hetauda valley with commercial vegetable corridors and Sal wood forests.
84.975,27.3883,0.11,92.78,255.22,5.54,"Sandstone, greywacke, arkose",2025-07-23 02:26:46.520790,makwanpur,Makwanpur,मकवानपुर,Bagmati Province,Hill,1800,5.0,6.4,760,Hetauda valley with commercial vegetable corridors and Sal wood forests.
86.0283,26.7583,0.08,27.06,113.69,6.48,Fluvial non calcareous,2025-07-23 02:26:30.192071,dhanusha,Dhanusa,धनुषा,Madhesh Province,Terai,1410,5.5,7.3,660,Cultural heartland with intensive irrigated agriculture and fish ponds.
85.8333,26.7633,0.06,28.98,74.09,6.49,Fluvial non calcareous,2025-07-23 02:26:31.075718,mahottari,Mahottari,महोत्तरी,Madhesh Province,Terai,1350,5.5,7.2,650,"Fertile Terai plain with sugarcane, mango groves, and paddy fields."
86.0333,26.7633,0.08,26.55,90.31,6.25,Fluvial non calcareous,2025-07-23 02:26:31.909088,dhanusha,Dhanusa,धनुषा,Madhesh Province,Terai,1410,5.5,7.3,660,Cultural heartland with intensive irrigated agriculture and fish ponds.
85.8283,26.7683,0.07,27.94,79.24,6.51,Fluvial non calcareous,2025-07-23 02:26:32.812440,mahottari,Mahottari,महोत्तरी,Madhesh Province,Terai,1350,5.5,7.2,650,"Fertile Terai plain with sugarcane, mango groves, and paddy fields."
86.0383,26.7683,0.08,25.46,103.46,6.32,Fluvial non calcareous,2025-07-23 02:26:33.642192,dhanusha,Dhanusa,धनुषा,Madhesh Province,Terai,1410,5.5,7.3,660,Cultural heartland with intensive irrigated agriculture and fish ponds.
85.8233,26.7733,0.08,21.64,80.78,6.4,Fluvial non calcareous,2025-07-23 02:26:34.516752,mahottari,Mahottari,महोत्तरी,Madhesh Province,Terai,1350,5.5,7.2,650,"Fertile Terai plain with sugarcane, mango groves, and paddy fields."
86.0433,26.7733,0.08,30.61,102.44,6.18,Fluvial non calcareous,2025-07-23 02:26:35.420863,dhanusha,Dhanusa,धनुषा,Madhesh Province,Terai,1410,5.5,7.3,660,Cultural heartland with intensive irrigated agriculture and fish ponds.
85.8183,26.7783,0.08,26.32,101.03,6.4,Fluvial non calcareous,2025-07-23 02:26:36.321598,mahottari,Mahottari,महोत्तरी,Madhesh Province,Terai,1350,5.5,7.2,650,"Fertile Terai plain with sugarcane, mango groves, and paddy fields."
86.0483,26.7783,0.08,29.29,112.39,6.35,Fluvial non calcareous,2025-07-23 02:26:37.260512,dhanusha,Dhanusa,धनुषा,Madhesh Province,Terai,1410,5.5,7.3,660,Cultural heartland with intensive irrigated agriculture and fish ponds.
85.9333,26.9033,0.07,25.23,95.25,5.82,Fluvial non calcareous,2025-07-23 02:26:38.116033,dhanusha,Dhanusa,धनुषा,Madhesh Province,Terai,1410,5.5,7.3,660,Cultural heartland with intensive irrigated agriculture and fish ponds.
85.9283,26.8983,0.07,26.88,89.37,5.83,Fluvial non calcareous,2025-07-23 02:26:39.020197,dhanusha,Dhanusa,धनुषा,Madhesh Province,Terai,1410,5.5,7.3,660,Cultural heartland with intensive irrigated agriculture and fish ponds.
85.9383,26.8983,0.07,26.8,96.61,5.87,Fluvial non calcareous,2025-07-23 02:26:39.894716,dhanusha,Dhanusa,धनुषा,Madhesh Province,Terai,1410,5.5,7.3,660,Cultural heartland with intensive irrigated agriculture and fish ponds.
85.9233,26.8933,0.07,30.87,102.82,5.79,Fluvial non calcareous,2025-07-23 02:26:40.762149,dhanusha,Dhanusa,धनुषा,Madhesh Province,Terai,1410,5.5,7.3,660,Cultural heartland with intensive irrigated agriculture and fish ponds.
85.9433,26.8933,0.07,23.43,96.19,5.82,Fluvial non calcareous,2025-07-23 02:26:41.671608,dhanusha,Dhanusa,धनुषा,Madhesh Province,Terai,1410,5.5,7.3,660,Cultural heartland with intensive irrigated agriculture and fish ponds.
85.9183,26.8883,0.07,21.3,88.32,5.73,Fluvial non calcareous,2025-07-23 02:26:42.556273,dhanusha,Dhanusa,धनुषा,Madhesh Province,Terai,1410,5.5,7.3,660,Cultural heartland with intensive irrigated agriculture and fish ponds.
85.9483,26.8883,0.07,21.41,95.11,5.92,Fluvial non calcareous,2025-07-23 02:26:43.442245,dhanusha,Dhanusa,धनुषा,Madhesh Province,Terai,1410,5.5,7.3,660,Cultural heartland with intensive irrigated agriculture and fish ponds.
85.9133,26.8833,0.07,25.38,80.44,5.72,Fluvial non calcareous,2025-07-23 02:26:44.313027,dhanusha,Dhanusa,धनुषा,Madhesh Province,Terai,1410,5.5,7.3,660,Cultural heartland with intensive irrigated agriculture and fish ponds.
85.9083,26.8783,0.07,23.26,86.36,5.67,Fluvial non calcareous,2025-07-23 02:26:45.993428,dhanusha,Dhanusa,धनुषा,Madhesh Province,Terai,1410,5.5,7.3,660,Cultural heartland with intensive irrigated agriculture and fish ponds.
85.9583,26.8783,0.07,26.51,113.49,6.0,Fluvial non calcareous,2025-07-23 02:26:46.920689,dhanusha,Dhanusa,धनुषा,Madhesh Province,Terai,1410,5.5,7.3,660,Cultural heartland with intensive irrigated agriculture and fish ponds.
85.9033,26.8733,0.07,20.82,59.39,5.37,Fluvial non calcareous,2025-07-23 02:26:47.787948,dhanusha,Dhanusa,धनुषा,Madhesh Province,Terai,1410,5.5,7.3,660,Cultural heartland with intensive irrigated agriculture and fish ponds.
85.4138,27.6449,0.15,150.1,286.34,5.76,Fluvial non calcareous,2025-07-23 02:25:52.492630,bhaktapur,Bhaktapur,भक्तपुर,Bagmati Province,Hill,1480,4.8,6.4,900,Smallest district renowned for traditional intensive vegetable and rice farming.
85.4188,27.6499,0.16,142.19,293.15,5.61,Fluvial non calcareous,2025-07-23 02:25:54.288640,bhaktapur,Bhaktapur,भक्तपुर,Bagmati Province,Hill,1480,4.8,6.4,900,Smallest district renowned for traditional intensive vegetable and rice farming.
85.4288,27.6599,0.14,194.07,297.84,5.59,Fluvial non calcareous,2025-07-23 02:25:57.687149,bhaktapur,Bhaktapur,भक्तपुर,Bagmati Province,Hill,1480,4.8,6.4,900,Smallest district renowned for traditional intensive vegetable and rice farming.
85.3188,27.7799,0.15,92.17,227.9,5.73,Fluvial non calcareous,2025-07-23 02:25:58.550275,kathmandu,Kathmandu,काठमाडौँ,Bagmati Province,Hill,1500,4.8,6.5,950,Capital city valley with peri-urban organic farming and high market demand.
